cast_id,cast_name,cast_gender
465763,Maggie Carey,0
947095,Paul Frank,2
1002644,Eric Berg,0
1088647,Maggie Carey,0
1107429,Greg Walter,0
1108587,Cassandra Fuote,0
1401501,Andrew Sachs,0
1423258,Heather Ford,0
1534693,Bonnie Osborne,0
35141,Susan Hoffman,1
35142,Eric Sandys,0
35143,Joel Diamond,0
35144,Mayin Lo,0
35145,Adrienne Stern,1
35146,Susan Block,0
35147,Lucio Seixas,0
35149,Jennifer Newman,0
181164,Eric Kaplan,2
1192391,Elizabeth Hedges,0
1192783,Stewart O'Nan,0
1501366,Simeon Rice,0
45119,David Collins,2
67684,Climax Golden Twins,0
1318466,Sophie Carlhian,1
1318467,Roger Danchik,0
1534680,Christopher Covert,0
1555174,Karen Corsica,0
1555189,William Smith,2
1555193,Johanna Turner,0
1555195,Carrie Lisonbee,0
550858,Qasim Basir,0
70890,Adam Green,2
70892,Scott Altomare,2
70893,Sarah Elbert,1
70894,Roman Kindrachuk,0
70895,Andrew Mysko,2
70896,Cory Neal,0
70897,Andy Garfield,2
70898,Will Barratt,2
3945,Charles D. Hall,2
14019,Carter DeHaven,2
14020,Roland Totheroh,2
14021,Willard Nico,2
14022,J. Russell Spencer,2
30192,Ira H. Morgan,2
33960,Bud Thackery,2
148066,Jack Wilson,0
701959,Edward B. Powell,0
285452,Pete Jones,0
935475,Peter Biagi,0
76248,Kevin Hench,2
1099734,Joel Sadilek,0
1261365,Andrew Johnson,0
1341689,Nate Adams,0
1440575,Kelly Carter,0
1440576,Mark Mohtashemi,0
1440578,Mu00e5rten Tedin,0
1440579,Celine Diano,0
1457670,Ryan Brown,0
105669,Michael Rohatyn,2
1470186,Mary Bing,0
1470188,Julian Whatley,0
55189,Bruce McDonald,2
90685,Jeffrey Coghlan,2
90686,Ambrose Roche,0
90687,Henry Cole,2
90688,Jasper Graham,0
90689,Isabella Smejda,0
90691,Jeremiah Munce,2
105313,James Mottern,0
1285843,Griffin Boice,0
1324831,Jeremy Platt,0
1680437,Sarah Martin,1
1752044,Tom Rowland,0
1759274,Jessica Hall,1
1836446,Tony Roman,2
1143876,Haley Williams,1
1174074,Ant Timpson,0
1271977,Simon Riera,0
1288796,Gerard Johnstone,0
1359249,Lyn Bergquist,0
1375900,Luke Sharpe,0
1375901,Mahuia Bridgman-Cooper,0
1375903,Anya Whitlock,0
1517640,Jane Bucknell,0
1590253,Lissy Mayer,0
1614256,Chris Lambert,0
1656293,Joe Lawry,0
1727255,Ross McGarva,0
1727256,Laura Smith,0
1727257,Graham Collins,0
1727258,Stephen Jaimeson,0
1727259,Simon Vine,0
1727260,Rose Damon,0
1727261,Tane Kingan,0
1727262,Dan Watkins,0
1727263,Simon Tutty,0
1727264,Nicholas Riini,0
1727265,Matt Westbrooke,0
51521,Robert Greenwald,2
104308,Jim Gilliam,2
104309,Devin Smith,0
555213,Kristy Tully,0
1375378,David Ray,0
991853,David Rodriguez,2
55520,Nae Caranfil,0
52044,David Winning,2
112388,Matthew Campagna,0
147053,Michael Frislev,0
304528,Chad Oakes,2
1323117,Neil Cervin,2
1002001,Frank Lotito,0
1819513,Gregory Scott Houghton,0
1819514,Josh Rathmell,0
1169157,Timothy Woodward Jr.,0
1510863,Calvin Cox Jr.,0
1510864,Jennifer Lynch,0
1510865,Henry Mitchell,0
1382445,Jason Ludman,0
1382448,Brendan Walsh,0
70076,Russell Friedenberg,2
5450,Richard Creedon,0
5452,Dick Rickard,0
5453,Earl Hurd,0
5454,Merrill De Maris,0
5455,Dorothy Ann Blank,0
5466,Frank Churchill,2
5468,Max Morgan,0
5689,Grim Natwick,0
29715,David Swift,0
52218,Perce Pearce,0
138169,Bernard Garbutt,0
138171,Robert Stokes,0
138173,Stan Quackenbush,0
148154,Shamus Culhane,2
148158,Al Eugster,2
148160,Lester Novros,0
149218,Sandy Strother,0
150111,Marc Davis,0
150112,Clair Weeks,0
150768,Dick Lundy,0
179923,Maurice Noble,2
222311,Cornett Wood,0
222582,Riley Thomson,0
222646,Bill Keil,0
222650,Amby Paliwoda,0
225719,Mique Nelson,0
557253,Fred Spencer,2
564040,Cy Young,0
564041,Ferdinand Horvath,0
564042,Larry Morey,0
572003,Louie Schmitt,2
573546,Louis Debney,0
573547,Ugo D'Orsi,0
1060659,Harold Miles,0
1062383,Mike Holoboff,0
1115031,Carl Fallberg,0
1435755,George Cave,0
1506814,Paul Busch,0
1513870,Gustaf Tenggren,0
1547241,Bob Broughton,0
1557777,Tom Codrick,2
1557781,Hazel Sewell,0
1565048,Phil Dike,0
1565049,Ray Lockrem,0
1566971,Virginia Lockwood,0
1566972,I.J. Wilkinson,0
1566975,Tony Rivera,0
56208,Lucrecia Martel,0
978234,Santiago Ricci,0
983358,Julio Suu00e1rez,2
1364226,Fernando Brun,0
1801300,Andres Gerszenzon,0
1801301,Graciela Oderigo,0
3347,James Griffith,2
12737,Artur Brauner,2
27342,Bill Blunden,2
33087,Dimitri De Grunwald,0
45081,Hal Hopper,2
50301,Louis L'Amour,0
51882,Euan Lloyd,2
64114,Edward Dmytryk,0
78943,Scott Finch,0
125904,Hal Mason,0
142172,Robert Farnon,0
590115,Clarke Reynolds,0
1127148,Herbert Smith,2
474199,Alex Ranarivelo,0
1077612,Reuben Steinberg,2
1283653,Jamie Christopherson,2
1390112,Tag Mendillo,0
1418416,Shane Boucher,0
1418424,Sarah Potter,0
1418425,William Mood,0
1418432,Rudy Michael,2
1435534,Michael Morey,0
1435537,James Ransom,0
1444300,Frank Biasi,0
1478495,Nick Gordon,0
1485497,Daisy MacLean,0
1582570,Trason Fernandes,0
1582676,Tonie St-Onge,0
1582677,Zena Fares,0
1582678,Carter Stanton,0
1582679,James Sainthill,0
1582680,Matthew Caudillo,0
1582681,Eva Percewicz,0
1582682,Mageara Stephens,0
1582683,Dermain Finlayson,0
1582684,Kevin Crawley,0
1582685,Krysti Lozinski,0
1582686,Brent McReynolds,0
1582687,John Olts,0
1582688,Rod Spencer,0
5268,Paulo Branco,2
24534,Georges Simenon,2
1875106,Antoine Mercier,0
1293997,Willy Roberts,0
1337593,David Oman,0
1337594,Jim Vines,0
1337595,Steve Swersky,0
1337596,Mike Manasewitsch,0
1337597,Dylan Berry,0
14355,William Dozier,2
27728,Leslie H. Martinson,2
27729,Howard Schwartz,0
27730,Serge Krizman,0
27731,Roy Meadows,0
27732,Harry M. Leonard,0
959,David A. Hughes,2
967,Iain Andrews,0
86293,Robert M. Young,2
1203223,Amu00e9rico Paredes,0
4454,Mogens Rukov,0
4474,Lars Bo Jensen,0
4476,Marie Louise Hedegaard,0
4477,Lene Seested,0
4478,Eigil Jacobsen,0
4479,Morten Holm,0
63990,Kate Williams,1
1523408,Lisa Kent,0
143430,Ham Tran,2
166530,Jonathan Rannells,2
179266,Alex Epstein,0
1024216,Boris Rodriguez,0
1078982,Ronnie Fridthjof,0
1519334,Michael Dobbin,0
1519335,David G. Burns,2
1519336,Sara Bu00f8gh,0
1372345,Sadyk Sher-Niyaz,0
1719452,Bakytbek Turdubaev,0
52194,Tony Randel,2
144430,Paul Donovan,0
198705,Barbara Jones,1
1109245,Digby Cook,0
1340915,Maura O'Connell,0
1340918,Les Krizsan,0
1378300,B.A. Gillian,0
1378301,J. William Ritchie,0
1378302,P.M. Robinson,0
1378303,Douglas Connell,0
1378304,Emanuel Jannasch,0
1378305,J.W. Walsh,0
557818,Jonathan Kesselman,0
971918,Tyler Oliver,0
881,Irving Rosenberg,0
3353,Daphne Du Maurier,1
3354,Philip MacDonald,2
3355,W. Donn Hayes,0
3357,Jack Cosgrove,0
3373,Arthur Johns,0
3374,Jack Noyes,2
9102,Leonid Raab,2
14863,Lloyd Knechtel,0
33174,Archie Stout,2
34427,Vincent J. Farrar,2
40246,Arthur E. Arling,2
48224,Hans Sommer,0
69513,Joan Harrison,1
111462,D. Ross Lederman,0
117001,Ellis W. Carter,0
231131,Michael Hogan,0
1151862,Robert Russell Bennett,2
1351504,Edmond F. Bernoudy,0
1539483,Adele Cannon,0
58715,Susan E. Cunningham,1
90525,Douglas Cheek,0
90526,Shepard Abbott,0
90527,Parnell Hall,0
1426222,William Bilowit,0
1534431,Andrew Bonime,0
1534433,Jorge Luis Toro,0
1534434,Jennifer Lax,0
1534435,Sonja Roth,0
1534436,Ed Fountain,0
1534437,Dawn Freer,0
1534438,Susan Giammusso,0
1746084,Larry Abrams,0
1746085,Alfonso Tafoya,0
133790,Michael D. Olmos,2
932013,Deryck Broom,0
8511,Roger Heman Sr.,0
8617,Charles Brackett,2
8626,Gerd Oswald,2
10605,W.D. Flick,0
12362,Walter Reisch,2
26172,Charles Le Maire,2
30288,Joseph MacDonald,2
37360,Henry Hathaway,0
80601,Richard L. Breen,2
108820,Sam Benson,2
114562,Ray Kellogg,2
132251,Maurice Ransford,0
1454983,Lillian Ugrin,0
1586783,Lyman Hallowell,0
1644830,Rose Steinberg,0
1675778,Leonard Doss,0
38250,James B. Clark,2
44878,Nathan H. Juran,0
145845,Richard Llewellyn,0
958515,Eugene Grossman,2
1377159,Guy Pearce,2
228834,Numa Perrier,0
989751,Kay Lee,1
1333660,Kerry Mondragon,0
1333661,Jason Sokoloff,0
1333663,Randy Wilkins,0
32590,Victoria Spader,0
1136753,Cameron Allan,0
1317668,Nanet Harty,0
1339989,Randy Babajtis,0
1349969,Speed Ratliff,0
1387777,Andrew Midgley,0
1394414,Josh Harrison,0
1463809,Thomas Kuo,0
1652092,Andrew Patterson,0
1817616,Jill Bream,0
1817617,Oscar Garcia,0
1817618,Greg Gayne,0
1817620,Kathleen Russo,0
1817621,Kashka Banjoko,0
1817622,Michelle Rene Elam,0
1817626,Tricia Sherwood,0
1817627,Lisa Villaire,0
1817630,Chuck Radtke,0
1817631,Bill Davis,2
1817632,Summer Ramsey,0
1817634,Tory Mell,0
1817641,Mark Griffith,0
1817642,Brandon Cunningham,0
1817644,Yaron Levy,0
1817645,Bill Persaud,0
1817646,Jennifer Levy,1
1817649,Monica Muehlhause-Horn,0
1817652,Vicky Choy,0
1817656,Jonathan Scott Miller,0
1817659,John Taylor,0
1817664,Marlo Pabon,0
1504620,Giovanni Zelko,2
14196,Agnu00e8s Godard,1
1200528,Claudia Sainte-Luce,0
1202016,Madame Recamier,0
6496,Sabrina Dhawan,0
6505,Sunil Chabra,0
6509,Dilip Shankar,0
6512,Shernaz Italia,0
6513,Freny Khodaiji,0
8311,Farah Khan,1
7436,Stephen Kazmierski,2
39827,Lesley Barber,0
947016,Rachel Peters,1
1516275,Steve Carlis,0
1516277,Donald C. Carter,0
1516278,Keith Abell,0
1516279,Julian Iragorri,0
1538709,James Post,0
2654,Robert Burks,2
5181,John Michael Hayes,2
8244,Howard Joslin,0
68644,Jack Trevor Story,0
68645,Alma Macrorie,1
100762,John P. Fulton,0
1500450,Winston H. Leverett,0
59466,Jamie Babbit,1
1178144,Brian Brightly,0
66137,Ronna B. Wallace,1
1280074,Kelley Dixon,0
1287670,Stephen DeLollis,0
1287671,Rick Yale,0
1397865,Peggy Kennedy,0
1515865,Jamie Beardsley,1
1549654,Jennifer Pyken,1
1857117,Enid L. Kantor,0
1878553,Marino Pascal,0
1878555,Ric Urbauer,0
1878556,Iain Jones,0
1878557,Rachel Tanner,0
1878558,Suzanne Celeste,0
1878559,David Coffee,0
1878560,Wayne Alexander,0
1878562,Warren Betts,0
1878563,Melanie Molyneux,0
1878564,Ben C. Giller,0
1878565,Marina Bailey,0
1878566,Chuck Winston,0
1878567,Jay Dahlquist,0
1878568,Joey D. Brown,0
1878569,Greg R. McCullough,0
1878570,Billy A. Fox,0
1878571,R. Blaine Currier,0
1878572,Dwayne S. Henkel,0
1878573,John Hulsman,0
1878574,Cecilia Perna,0
1878575,John Lieberman,0
103507,Wiard Ihnen,0
102365,Walter Bullock,0
231003,Robert Bischoff,0
5810,Luciano Vincenzoni,0
5811,Agenore Incrocci,2
5812,Furio Scarpelli,2
45670,Bruno Nicolai,0
97634,Josu00e9 Antonio Pu00e9rez Giner,2
233354,Giancarlo Santi,0
1035044,Carlo Leva,2
1090587,Aldo Pomilia,0
1458526,Rino Carboni,0
1633506,Neri Nazzareno,0
54984,Miriam Biderman,0
111103,Caio Gullane,0
111104,Fabiano Gullane,0
550280,Anna Muylaert,1
1013608,Karen Harley,1
1112961,Bu00e1rbara u00c1lvarez,0
1371277,Du00e9bora Ivanov,0
1404864,Ricardo Reis,0
1432933,Thales Junqueira,0
1432934,Vitor Arau00fajo,0
1432935,Fabio Trummer,0
440517,Steve Taylor,2
1018930,Donald Miller,2
1018931,Ben Pearson,0
233519,James David Pasternak,0
128712,Laurent Bouhnik,2
228581,Pascal Judelewicz,0
376760,Olivier Poujol,0
1162853,Daniel Bevan,0
1602568,Claire Gerard-Hirne,0
1631874,Gwennolu00e9 Le Borgne,0
1646101,Chica Benadava,0
1646102,Ernest Saint Laurent,0
1646103,Valu00e9rie Pico,0
1646104,Laurence Wayser,0
1646105,Jeanne-Marie Poulain,0
1646106,Fabrice-Ilia Leroy,0
1646107,Salome Moulin,0
1646108,Sandra Di Pasquale,0
1646109,Maya Coutouzis,0
1646110,Alexis Jung,0
1646111,Matthieu Tertois,0
1646112,Armel Durassier,0
1646113,Sabine Beguey,0
1142836,Julie Sifuentes Etheridge,0
1264017,Benjamin Wilkins,0
1499089,Tom Sanchez,0
108497,David Caffrey,2
1229796,Erica Rivinoja,0
1300380,Andy Jacobsen,0
1552106,Laura Lichstein,0
8714,Sol Polito,2
18800,George Amy,2
8717,Milo Anderson,2
31967,Rowland Leigh,0
142216,Alfred Lord Tennyson,0
142217,Michael Jacoby,0
1132129,John Hughes,2
1041549,Justin Thomas Ostensen,0
1041550,Signe Olynyk,0
77200,Eric Dawson,2
77202,Robert J. Ulrich,2
227197,Bill Apablasa,2
227198,Brian Kasch,0
66100,Galt MacDermot,0
224533,Chester Himes,0
101802,Patrick Durham,2
204325,Jay Alaimo,0
827378,Stephen Wallis,2
978753,Swinda Reichelt,1
1285606,Ali Helnwein,0
1545663,Melissa Engle,0
1545664,Jax Moore,0
1545665,Dan King,0
1545666,Walter Barratt,0
479587,Dylan Bank,0
52941,Rob McKittrick,0
52942,Rob McKittrick,0
122990,Richard D. James,2
122993,Lucas Roche,0
1094725,Rod Woodruff,0
1276654,Greg Marshall,0
1282636,Carol Crane,0
1405313,Tristan Versluis,0
1415045,Keeley Naylor,0
1419211,Adam Tomlinson,0
1419212,Rosie Jones,0
1419215,Matt Hall,0
1419216,Stevie Haywood,0
1419219,Al Ford,0
1419223,Theresa Hughes,0
1419224,Richard Knight,0
31621,Jeff Burr,2
97579,Guy Maddin,2
222738,Vonnie Von Helmolt,0
222739,Mark Godden,0
222740,Paul Suderman,0
222741,Deco Dawson,0
37691,Scooter Corkle,0
970129,Norm Li,2
1044250,Panos Cosmatos,0
1085617,Melissa Perry,0
1411725,Brody Ratsoy,0
1438594,Kyla Rose Tremblay,0
1496781,Kathi Moore,1
1511789,La Vonne Girard,0
1764738,Oliver Linsley,0
1764739,Christya Nordstokke,0
1764740,Jeremy Schmidt,0
1764741,Nicholas T. Shepard,0
1764742,Jeff Halladay,0
1764743,Ken Frost,0
1764744,Alex Craig,0
1764749,Micah Llewellyn-Dance,0
1764750,Peter Carty,0
1764751,Craig Trudeau,0
1764753,Dan Siney,0
1764754,Mike Branham,0
1764756,Shawn Mcdonald,0
1764758,Gordon Sproule,0
1764760,Stefan Udell,0
1764761,Brad Hillman,0
1764762,Amelia Smart,0
1764766,Willard Cochrane,0
1764770,Adam Rogers,0
1764772,Michael Shapcotte,0
1764774,Karen Teoh,0
142013,Gareth Evans,0
142023,Rangga Maya Barack-Evans,2
142025,Ario Sagantoro,2
142026,Matt Flannery,2
214830,Mike Shinoda,0
1001658,Nathaniel Bolotin,0
1001660,Irwan D. Musry,0
1127110,Dimas Imam Subhono,0
1127111,T. Moty D. Setyanto,0
1316295,Melisa Hana Kristianty,0
2005,Arthur Edeson,2
2665,Julius J. Epstein,2
2666,Philip G. Epstein,2
2761,Owen Marks,2
4123,Hal B. Wallis,2
4125,Carl Jules Weyl,2
4127,Orry-Kelly,2
4128,Perc Westmore,2
4129,Francis J. Scheid,2
4131,Murray Burnett,0
4132,Joan Alison,1
4508,Howard Koch,2
14773,Don Siegel,2
17915,Leo F. Forbstein,2
8720,Lee Katz,0
89533,Willard Van Enger,0
112007,James Leicester,0
119538,M.K. Jerome,0
161961,Paul Stader,2
397654,Bob Williams,2
936701,Jack Scholl,2
1417676,Al Alleborn,0
1581757,Edward Ullman,0
1632529,Mike Joyce,0
97591,Joel Anderson,2
35786,Salim Merchant,0
71089,Jaideep Sahni,0
76447,Shimit Amin,0
85708,Suleiman Merchant,0
12113,Deric Washburn,0
12115,Steven Bochco,2
12118,Peter Schickele,0
12120,Frank Lombardo,2
1050348,Jon Endre Mu00f8rk,0
1280031,Mona Lerche,1
1394671,Keri Langerman,1
1394672,Zack Galler,0
1394673,Mike Mazzotta,2
45461,Henry Fielding,0
1048,Melvin Shapiro,2
1054,James Fritch,0
1057,David M. Horton,0
1050,Herbert F. Mulligan,0
101150,Carter Stevens,2
1166386,Bill Johnson,0
1350610,Julia Cameron,0
1492541,Phillip M. Goldfarb,0
1563480,Tex Rudloff,0
1565149,Robert P. Cohen,0
1568511,Peter R. Scoppa,0
1568512,Tony Parmelee,0
65407,Daniel H. Blatt,2
68912,Gary Brandner,2
68913,Terence H. Winkless,2
68914,Jack Conrad,2
1175,Morten Su00f8borg,0
28387,Aleksandar Deniu0107,0
53530,Sean Guest,2
85809,Shane Van Dyke,2
113784,Carey Van Dyke,2
999812,Bradley Parker,0
1054796,Slaviu0161a Ivanoviu0107,0
1105644,Diego Stocco,2
1335142,Bosko Delic,0
1335143,Marko Dimitrijevic,0
1335148,Nemanja Djordjev,0
1335152,Tom Quinn,0
1335154,Nenad Pavlovic,0
1335155,Stefan Savkovic,0
1374792,Attila Bilik,0
1409864,Bryan David Moss,0
1409867,Ku00e1lmu00e1n Antal,0
1409869,Dragan Kaplarevic,0
1409870,Bu00e9la Unger,2
1409872,Kata Vermes,0
1409873,Bo Webb,0
1409874,Slobodan Gojkovic,0
1409876,Larry McGinley,0
1409878,Tamara Pesic,0
1409879,Lili Makk,0
1409880,Imre Lu00e9gmu00e1n,0
1539442,Radmila Jaksic,0
1547193,Shane Strickman,0
1547196,Sara Matarazzo,0
1547197,Zoltu00e1n Bus,0
1547198,Ivan Colovic,0
1857017,Marija Harz,0
1857019,Jelena Blazic,0
29447,Bob Keen,2
29485,Christopher Hall,2
56546,Mark Armstrong,2
56548,Robin Vidgeon,2
56549,Michael Buchanan,2
56550,Richard Dimbleby,0
157662,Steve Jones,2
544384,Rupert Ryle-Hodges,0
1104248,Jane Wildgoose,1
1188576,Jocelyn James,0
1412032,John Ireland,2
1629958,Christopher Webster,0
1636421,Cliff Wallace,0
1651253,Richard Morrison,0
1689555,Ene Watts,0
1767888,Clare St. John,0
1783304,Geoffrey Portass,0
1859104,Dave Keen,0
1859106,William Petty,0
1859108,Simon Sayce,0
1859110,Ron Allett,0
1859136,Colin Lovering,0
1859140,Clive Osborne,0
1859145,Ray Wardley,0
1859148,Roy Birchley,0
1859260,Roy Puddefoot,0
1859263,Jason Reed,0
1859264,Ian Rolph,0
1859265,Jim Sandys,0
1859266,Sally Sutton,0
1859267,Waldo Roeg,0
1859268,John Potter,0
1859269,Dave Chagouri,0
1859270,Nick Xypnitos,0
1859271,Andrew C. Hebden,0
1859272,Kelly K. Learman,0
1859274,Jane Studd,0
1859275,Paul Francis Witt,0
1859276,Anne Atkins Young,0
1859277,Kathy Sinclair,0
1494299,Cami Nemanich,0
1779166,Mitchell Crisp,0
63265,Steven Butensky,2
63264,Bill Berry,0
63266,Gene Klein,0
63268,Dave Bartis,0
63270,Romeo Tirone,0
63271,Julia Lee Smith,0
63273,Alysia Raycraft,0
63274,Martina Buckley,1
50651,Takao Okawara,2
50661,Shogo Tomiyama,0
66156,Hiroshi Kashiwabara,0
66157,Takayuki Hattori,0
66158,Katsuhiro Kato,0
66159,Yoshiyuki Okuhara,0
53071,Doug Dey,0
73991,Jack Lechner,2
549018,Cami Delavigne,0
964570,Grizzly Bear,0
969855,Scott Osman,2
1117290,Joey Curtis,0
1117292,Rena Ronson,0
1193630,Davi Russo,0
7426,Duncan Tucker,0
7438,Eve Battaglia,1
7442,Elinyisia Mosha,0
937168,Morris Paulson,2
1039869,Terri Prescott,0
1070135,Steven Utt,0
1313440,Andrei Stefanescu,0
1346959,Sorina Dumitru,0
1411873,Alexander Pugh,0
1411874,Brian S.M. Wroth,2
1423365,Brett Detar,0
1423366,Ben Romans,0
1423368,Tony DeMille,0
1423371,Leigh Hudgens,0
1423373,Alex Noble,0
1423375,Mihai Toderiuc,0
1423378,Suzanne Houchin,0
1423380,Doru Andreescu,0
1423383,Andrei Sendrea,0
1423384,Rachel Tanenbaum,0
1423385,Robin Melville,0
4680,Eve Meyer,0
9798,Arthur Lonergan,2
9800,Norman A. Cook,0
19104,Dann Cahn,0
32779,Stu Phillips,0
41694,Roger Ebert,2
45109,Dick Wormell,0
91235,David Hall,0
91236,Greg C. Jensen,0
195981,Larry Holt,0
1679184,Red Hershon,0
1679185,David Hayes,0
1679186,C.E. Dismukes,0
1679187,Don Minkler,0
12279,Leo Tover,2
14651,Alfred Bruzlin,0
20371,Robert Buckner,2
26174,Mary Wills,0
26176,Helen Turpin,0
34362,Fay Babcock,0
89216,Robert D. Webb,2
103925,Maurice Geraghty,2
123014,Stanley Hough,0
19015,Laurie Lennard,0
69246,Robert Richman,0
1076154,John Stewart,0
1431571,Daniel Nielsen,0
4357,Harry Brown,2
26026,Victor Young,2
34077,Reggie Lanning,0
93905,Allan Dwan,2
53392,Michael Cohl,2
53395,David Tedeschi,2
86500,Nicolu00e1s Lu00f3pez,2
118369,Ernesto Du00edaz Espinoza,0
236211,Guillermo Amoedo,0
1049546,Miguel Asensio,2
1049547,Manuel Riveiro,0
1049548,Antonio Quercia,0
1056187,Mauricio Castau00f1eda,0
1056188,Martin Seltzer,0
1142399,Veronica Mulero,1
1207547,Nicholas Tong,0
1207548,Armann Ortega,0
1207549,Elisa Hormazu00e1bal,0
1287868,Ozzy Alvarez,0
1316449,Kama K. Royz,0
1317890,Hoyt David Morgan,0
1407619,Karen Cruces,0
1407620,Mauricio Lu00f3pez,0
1441139,Gustavo Su00e1nchez,0
1477027,Chechu Graf,0
1510551,Felipe Figueroa,0
1510552,Rodrigo Rojas Echaiz,0
1510554,Marichi Palacios,0
1519660,Michael Romero,0
1519661,Michael Joe,0
1571126,Fernando Alu00e9,0
1571127,Gabriela Sobarzo,0
1571128,Wernher Schurmann,0
1571129,Mauricio Molina,0
1571130,Manuel Farias,0
1571131,Cristiu00e1n Barraza,0
1571132,Paul Bichu00f3n,0
1714325,Miguel Asensio Llamas,2
1714331,Pablo Atienza,2
1714332,Soledad Andrade,0
1714334,Sokio,0
1879693,Paola Zoccola,0
1879694,Harry Ryan,0
1879697,Lavinia Zetina,0
75108,Brian Fawcett,0
937592,Meltem Baytok Topalakci,0
1028241,Dounia Sichov,0
1159587,Holly Waddington,0
1389687,Stephen Goldsmith,0
1521130,Andrew Steggall,0
1559450,Alex Murray,0
1568244,Pietro Greppi,0
1572412,Stephanie Lynne Smith,0
1599478,Tom Drew,0
1620303,Cora Palfrey,0
1620304,Guillaume Tobo,0
1620305,Jools Scott,0
1620306,Marie-Camille Riff-Sbrugnera,0
1620307,Gordon McCaughley,0
1620308,Valu00e9rie Gasse,0
1620314,Ben Plant,0
1620315,Johann Jolivet,0
1620316,Beniamino Barrese,0
1620317,Sergio Cesari,0
1620318,Sebastian Lamb,0
1620320,Neil Blackman,0
1620323,Michael Sinden,0
1620325,Rob Price,0
1620326,Vincent Watts,0
1620327,Pauline Reichenbach,0
19660,Lisa Bromwell,1
102332,John Mott,0
168330,Ben Lewin,2
1067233,Judi Levine,1
1143244,Justine Seymour,1
1333161,Sofia Jimenez,0
95687,Robert Kenner,2
567267,Elise Pearlstein,0
1495597,Kim Roberts,0
930212,Jon Erwin,0
930213,Cecil Stokes,2
158455,Jennifer Lee,1
303056,Craig Johnson,2
56369,Antonio Campos,0
139141,Micah Bloomberg,0
142275,Melody C. Roscher,0
527607,Sean Durkin,2
980761,Matt Palmieri,2
983638,Randi Glass,2
983884,David Tabbert,2
984103,Zachary Stuart-Pontier,2
984513,Saunder Jurriaans,2
1180074,Josh Mond,0
1208226,Danny Bensi,0
1298746,Andrew Corkin,0
1339963,Zorinah Juan,0
1355491,Saemi Kim,0
1405356,Matt Snedecor,0
1554054,Chris Maybach,0
1554055,Patrick Cunningham,0
1554056,Drew Innis,0
1554061,Alexander Schepsman,0
1554063,Saerom Kim,0
569547,Ramsey Scott,0
1023141,Brent Stiefel,0
1149912,Sara K. White,0
1284099,Gillian Robespierre,1
1394652,Chris Teague,0
1394653,Casey Brooks,0
1394654,Chris Bordeaux,0
1394655,Evren Catlin,0
1394656,Karen Maine,0
1394657,Elisabeth Holm,0
1397719,Stefan Nowicki,0
1397721,Sophie Vickers,0
1528016,Bridget Rafferty,1
1528017,Yuri Yee,0
1528018,Lucy Munger,0
1528019,Christine Hooghuis,0
64131,Courtney Hunt,1
1174729,Chip Hourihan,0
1193631,Brian Rzepka,0
1193633,Charles S. Cohen,0
1193634,Donald Harwood,0
1193635,Shahzad Ismaily,0
1193636,Jory Sutton,0
228643,Morgan Neville,2
65506,Michael Spiller,2
1407222,Alex Panagakis,0
1457392,Edi Giguere,1
74589,Chris Paine,0
1348796,Julianne Kelley,0
58683,Jason R. Savage,0
58684,Ronnie Truss,0
58685,Mark Wooding,0
58686,Adam Janeiro,0
58687,Scott J. Gill,2
58688,Donald Milne,0
127463,Joe R. Lansdale,0
961497,Daniel Vecchione,2
82286,Marc Levin,2
146970,Javed Siddiqui,2
224751,Khalid Mohammed,0
55633,Kenny Gioseffi,0
55634,Paul Robb,0
90758,John Carchietta,2
1193602,Gia Coppola,0
1372045,Sebastian Pardo,0
1385904,Autumn Durald,0
1385905,Leo Scott,0
1385906,Adriana Rotaru,0
1423006,Sara Jamieson,0
1569087,Amanda Beggs,0
1612485,Natalie Ziering,0
1612486,Stephanie Ann Rose,0
1612487,Dori Hana Scherer,0
91603,Yaron Shani,0
55046,Etgar Keret,0
66803,Vanja Cernjul,0
74272,Goran Dukic,2
1044042,Charles Arthur Berg,2
1090303,Erica Nicotra,1
1513800,Jonathan Alberts,0
1513802,Chapin Wilson,0
45459,Mike Cahill,2
53072,Hunter Gray,0
88832,Kyle Rankin,2
150208,Jeff Balis,0
998842,Efram Potelle,0
1420608,Erica Beeney,0
40414,Henrik Garnov,0
53296,Joshua Oppenheimer,2
54901,Andru00e9 Singer,2
98071,Lars Skree,2
563328,Erik Andersson,0
575128,Gunn Tove Gru00f8nsberg,0
1037275,Torstein Grude,0
1349420,Christine Cynn,0
1349423,Maria Kristensen,0
1349424,Anne Ku00f6hncke,0
1349425,Lizzy Ratner,0
1349426,Signe Byrge Su00f8rensen,0
1349427,Joram ten Brink,0
1349428,Bjarte Mu00f8rner Tveit,0
1349429,Michael Uwemedimo,0
1349430,Carlos Arango De Montis,0
1349431,Charlotte Munch Bengtsen,0
1349432,Ariadna Fatju00f3-Vilas,0
1349433,Mariko Montpetit,0
1349434,Heidi Elise Christensen,0
1349435,Helga Hu00f8egh-Krohn,0
1349436,Elin u00d8yen Vister,0
1349437,Christopher Berge Hove,0
1349438,Tom Christer Lilletvedt,0
1710652,Anonymous,0
41533,Ivor Guest,0
60007,Sloane Klevin,1
240662,Greg Andracke,0
94816,Mark Monroe,2
150347,John Dower,2
1867383,Rohit Jagessar,0
960650,David Donaldson,2
1073734,Plan 9,0
