company_id,name,country,imdb_id,name_nf,name_sf,md5
14714,China Film Group Corporation (CFGC),,14714,CHINA FILM GROUP CORPORATION (CFGC),C514,d894c6bc4b4ad2d07b80c9149bcc3e68
22102,The Fourth Production Company Film Group,,22102,THE FOURTH PRODUCTION COMPANY FILM GROUP,T163,3c18999192d28897d889ba6c69f919f7
34981,Iron Horse Entertainment (II),,34981,IRON HORSE ENTERTAINMENT (II),I656,7383af2cacfac9d2b45af70631bd2e38
34982,Mythology Entertainment (II),,34982,MYTHOLOGY ENTERTAINMENT (II),M342,ea4fbd62452173a044ddf22e8e6d0484
297,Aardman Animations,,297,AARDMAN ANIMATIONS,A635,d874fbcb5ac5ca8868848a91b13aa404
27711,Berlanti Productions,,27711,BERLANTI PRODUCTIONS,B645,dd2bba08d506afbe63af7a7dbaa1ac15
73951,Classic Media Productions,,73951,CLASSIC MEDIA PRODUCTIONS,C422,3b2afef8f0f78a5da066fa47c1a30451
73952,Bullwinkle Studios,,73952,BULLWINKLE STUDIOS,B452,deca075ea600295348d00c4c6a7ae713
81,Plan B Entertainment,,81,PLAN B ENTERTAINMENT,P451,fd00fd5eae9e52d0bf6384df7a818c7c
7636,Nimar Studios,,7636,NIMAR STUDIOS,N562,268b44b1094c31049202983c5ea3addf
19107,Helena Productions,,19107,HELENA PRODUCTIONS,H451,9d2d46753cea830476a040df0a7b848e
4607,"Montecito Picture Company, The",,4607,"MONTECITO PICTURE COMPANY, THE",M532,23a3e4e3657791961f8b8bd22fc4af2d
34034,LStar Capital,,34034,LSTAR CAPITAL,L236,49c9eb701060e7fbe315e1f475ea3766
61791,Feigco Entertainment,,61791,FEIGCO ENTERTAINMENT,F253,fea7697d3faea3504366164c414c43f7
84041,Pascal Pictures,,84041,PASCAL PICTURES,P241,69e42ebd7b1acbc2bc7757eb39121e80
84042,Ghostcorps,,84042,GHOSTCORPS,G232,4b61595a61b7aca34ceb33b263746fb1
11533,Valhalla Motion Pictures,,11533,VALHALLA MOTION PICTURES,V445,0dedc97239dd244b12f0ca5d2de0183e
441,Columbia Pictures Corporation,,441,COLUMBIA PICTURES CORPORATION,C451,50c67455fd661541038aaf894ee6882a
49325,Parkes+MacDonald Image Nation,,49325,PARKES+MACDONALD IMAGE NATION,P622,0fb327ab8b9d7eb8f5d00c97b57736b9
2265,Shangri-La Entertainment,,2265,SHANGRI-LA ENTERTAINMENT,S526,b271c168b00f52d166c652a79a2fc445
24955,Paramount Animation,,24955,PARAMOUNT ANIMATION,P655,00259d1453ba810d6c0e26ac62bc914b
76266,Oriental DreamWorks,,76266,ORIENTAL DREAMWORKS,O653,d00f3edb17feb4109fee4f55a345b7a5
76714,JC 23 Entertainment,,76714,JC 23 ENTERTAINMENT,J536,8d79ed39f92455ea0f13a063582765b4
14718,Radar Pictures,,14718,RADAR PICTURES,R361,603b5042d46d30de724c09956ea47e64
20634,"Bedford Falls Company, The",,20634,"BEDFORD FALLS COMPANY, THE",B316,8ff658c6b377e24e4d94893b2a35e485
52184,Volcano Films,,52184,VOLCANO FILMS,V425,515067ccc87f3b29dd121bed4045c323
23419,MavroCine Pictures GmbH & Co. KG,,23419,MAVROCINE PICTURES GMBH & CO. KG,M162,38e3f21fbb22ced6ba477f4bf5b09eff
491,Summit Entertainment,,491,SUMMIT ENTERTAINMENT,S535,80ded74aafeef007472f90d1f69d58e6
908,Mystery Clock Cinema,,908,MYSTERY CLOCK CINEMA,M236,0ff00cd973c940aca2d48439bc2eba87
72441,TIK Films,,72441,TIK FILMS,T214,a82bbcc0d7b102a19f7d4193834f848c
88715,Pyramania,,88715,PYRAMANIA,P655,b1ffc86c744956dcc825dba3121ba329
11317,Phoenix Pictures,,11317,PHOENIX PICTURES,P521,8ee71fa15ce1e74b00365bb7d4a37ea9
19523,AFG Talons Productions,,19523,AFG TALONS PRODUCTIONS,A123,9b7f8a88aa813e14a6d2b3b8cd93f6e8
840,Lawrence Gordon Productions,,840,LAWRENCE GORDON PRODUCTIONS,L652,dde8297db6b83ef6dc02ed70b51180a4
5739,Donner/Shuler-Donner Productions,,5739,DONNER/SHULER-DONNER PRODUCTIONS,D562,cceba4c0305a795e6af992781853f897
10565,Good Machine,,10565,GOOD MACHINE,G352,2634f2eb22f4757ac5b7da64e6a8f6b3
19719,Saints LA,,19719,SAINTS LA,S532,e9e1d497813a4ec11d092e3104dde1f5
2233,Bristol Bay Productions,,2233,BRISTOL BAY PRODUCTIONS,B623,80b769d72499816f5f4ff14602b1c9b8
2234,Baldwin Entertainment Group,,2234,BALDWIN ENTERTAINMENT GROUP,B435,038de34579e2693e4f00a7467cb55047
2235,Desertlands Entertainment,,2235,DESERTLANDS ENTERTAINMENT,D263,abdcd5d4b15888ac0092c8f1ac0ffbcd
2767,Mace Neufeld Productions,,2767,MACE NEUFELD PRODUCTIONS,M251,5c308fbf133f8caa8df7ac1e97d31c01
4169,Kanzaman,,4169,KANZAMAN,K525,56da59d1dd3661b1c6ebd7cae49a5b6b
12124,J.K. Livin Productions,,12124,J.K. LIVIN PRODUCTIONS,J415,269e3b19386f03256506c80bee558cc7
12125,Moguletta,,12125,MOGULETTA,M243,2cf023012024ab160821c9681a4820d6
12126,Sahara Productions,,12126,SAHARA PRODUCTIONS,S616,38fbb5ed17e499407555304586c1ecc9
19481,Babelsberg Film,,19481,BABELSBERG FILM,B142,37751a33c6cf46e20eab959c55072952
4164,Square USA,,4164,SQUARE USA,S620,ba2ec23b6d656d73a2f52ddf9c32c547
20033,Chris Lee Productions,,20033,CHRIS LEE PRODUCTIONS,C624,717bb7f4751f973401566ccc0e61d98c
9118,Samuel Goldwyn Films,,9118,SAMUEL GOLDWYN FILMS,S542,d134dad142878089a35e720a072cc661
53009,Miramax,,53009,MIRAMAX,M652,e103835b6f5f3b89b7216994ef8ef828
5219,Sunswept Entertainment,,5219,SUNSWEPT ENTERTAINMENT,S521,a9c9c76cc969878c19b226c088392496
12292,Temple Hill Entertainment,,12292,TEMPLE HILL ENTERTAINMENT,T514,0df2b5806eee25b09df9b4e7cf815a46
28381,Dr D Studios,,28381,DR D STUDIOS,D632,20c406a26d488bbf0ccb38d2d00848ec
28382,Kennedy Miller Mitchell,,28382,KENNEDY MILLER MITCHELL,K535,10cb0ee63c57bccbe38eff7782c6711c
25121,MVL Incredible Productions,,25121,MVL INCREDIBLE PRODUCTIONS,M145,60bff1dec2089f8374f70a25c616b0c7
7294,Reliance Entertainment,,7294,RELIANCE ENTERTAINMENT,R452,9b1a891a712db3f3ffce9d2a4ce7fc7f
508,Regency Enterprises,,508,REGENCY ENTERPRISES,R252,ed77398f04f17395e0ed298bd4d3b5ec
562,Appian Way,,562,APPIAN WAY,A150,c607fb4f59821469a024d48e5d17f001
8870,CatchPlay,,8870,CATCHPLAY,C321,029c93d02aad6e8b894506346903fe23
10039,Anonymous Content,,10039,ANONYMOUS CONTENT,A555,e766b677ec8afbe218dff885b6ab6cc6
10104,New Regency Pictures,,10104,NEW REGENCY PICTURES,N625,e5f07a069edea6ce63c8b140e798fbbe
13796,Hong Kong Alpha Motion Pictures Co.,,13796,HONG KONG ALPHA MOTION PICTURES CO.,H525,a8af245c812a16a845934dc936284b82
28732,RatPac Entertainment,,28732,RATPAC ENTERTAINMENT,R312,ab73305f3395d85c432834b55cd547e8
52660,M Productions,,52660,M PRODUCTIONS,M163,3e1dea664b5c5051210a422b7dcaa9a0
77845,Monarchy Enterprises S.a.r.l.,,77845,MONARCHY ENTERPRISES S.A.R.L.,M562,de75b2a258f4297047b865b749fc68f9
10262,Blind Wink,,10262,BLIND WINK,B453,238de00540b49abd5ea29adbb8679524
862,The Kennedy/Marshall Company,,862,THE KENNEDY/MARSHALL COMPANY,T253,4d6ddaf76789ac84ecf83da726273005
11347,Ludlum Entertainment,,11347,LUDLUM ENTERTAINMENT,L345,a0d44a4a0006eb9f60897fb74bb32e03
11348,Motion Picture BETA Produktionsgesellschaft,,11348,MOTION PICTURE BETA PRODUKTIONSGESELLSCHAFT,M351,67d55cc9a013520ac88789acfd127e1e
11349,Bourne Again,,11349,BOURNE AGAIN,B652,57e56667d7e4de894e0e27b25ac17e0b
10288,Don Simpson/Jerry Bruckheimer Films,,10288,DON SIMPSON/JERRY BRUCKHEIMER FILMS,D525,b93e65d21b4da6a35d27301f1510d6d1
7,DreamWorks,,7,DREAMWORKS,D656,67fe9c89357ef0d12315a21400be2028
11845,Wintergreen Productions,,11845,WINTERGREEN PRODUCTIONS,W536,47f0b955113164953a906e0e45be191d
7503,Protozoa Pictures,,7503,PROTOZOA PICTURES,P632,57a22e9d2e73f18c6f4073f4dc0e5941
10256,Disruption Entertainment,,10256,DISRUPTION ENTERTAINMENT,D261,df44497349b4152dd63e9acd5576fb85
437,Heyday films,,437,HEYDAY FILMS,H314,bb23344592ceb2218162b52aff8fb290
7888,ScreenWest,,7888,SCREENWEST,S652,de9074d63746704fba640f831e68c828
10217,Walt Disney Feature Animation,,10217,WALT DISNEY FEATURE ANIMATION,W432,a7495c48f4fdade92fed5eb93da5cded
19927,Government of Malta,,19927,GOVERNMENT OF MALTA,G165,4821f4ed19ef76ee510df210f7f71f7a
9383,Blue Sky Studios,,9383,BLUE SKY STUDIOS,B422,71eb2b84bd26fa8aee89bb6a6852de7e
11749,Twentieth Century Fox Animation,,11749,TWENTIETH CENTURY FOX ANIMATION,T533,b6d5a9b5ffac00ef3d577796e0fc059f
79026,XM2 Productions,,79026,XM2 PRODUCTIONS,X516,7ac1afd870b16bb40dc78da5912bacda
79027,XF2 Canada Productions,,79027,XF2 CANADA PRODUCTIONS,X125,b767fcf7beee6c05801c52cd65ec30e5
1225,One Race Productions,,1225,ONE RACE PRODUCTIONS,O562,b3777e23d5ada6333d94a069cdcbc9b7
2723,Lin Pictures,,2723,LIN PICTURES,L512,3fd7606f5ae7ebda9d8ee77f796b0042
23202,Wigram Productions,,23202,WIGRAM PRODUCTIONS,W265,771f84291a78c62a7d63fcee7a81e61c
559,TriStar Pictures,,559,TRISTAR PICTURES,T623,7b2f258233a748ff8d3a8fb1ba6614e4
14723,Carolco Pictures,,14723,CAROLCO PICTURES,C642,50991cb6eb2a6cf946ef68308cdbef6a
80461,Carolco International N.V.,,80461,CAROLCO INTERNATIONAL N.V.,C642,4293757c5c0d137dbfc9efe57da98a0a
25716,Captivate Entertainment,,25716,CAPTIVATE ENTERTAINMENT,C131,f769d5e757c40e7965d76a8ee823ef5e
1382,PolyGram Filmed Entertainment,,1382,POLYGRAM FILMED ENTERTAINMENT,P426,fb450889ef471e558614bb5df9a5df4a
35,Lions Gate Films,,35,LIONS GATE FILMS,L523,3cbf7bfd1daa74eca87c714ca77d8a47
11362,Mark Gordon Productions,,11362,MARK GORDON PRODUCTIONS,M626,dfb6af5a0e89842123cd68c293f2403f
54502,Mel's Cite du Cinema,,54502,MEL'S CITE DU CINEMA,M423,78fab7f47b8e341860c29cd405a2de0c
51199,Munich Film Partners & Company (MFP) MI2 Productions,,51199,MUNICH FILM PARTNERS & COMPANY (MFP) MI2 PRODUCTIONS,M521,6953cb984bf9903d3bd276e9f8fb0463
16061,Baltimore Spring Creek Productions,,16061,BALTIMORE SPRING CREEK PRODUCTIONS,B435,aece427df96c1f3acae9668a7f2499cc
5755,Constantin Film Produktion,,5755,CONSTANTIN FILM PRODUKTION,C523,d9d5595d00e7e125e75cd9d66fe13802
10881,Bernd Eichinger Productions,,10881,BERND EICHINGER PRODUCTIONS,B653,df26e4853b082ded3aa5174388584444
13480,Haishang Films,,13480,HAISHANG FILMS,H252,324ee0edb00f9f63a59600c075055a0c
11370,Michael De Luca Productions,,11370,MICHAEL DE LUCA PRODUCTIONS,M243,2717555729cf8d30d2cd3f4d70294f77
20241,Crystal Sky Pictures,,20241,CRYSTAL SKY PICTURES,C623,f0b5f101c5e07d8e0eafd5d4a90da497
20475,GH One,,20475,GH ONE,G500,e8f311516294533f0cd1ad42289e9c9b
20476,Vengeance Productions Pty. Ltd.,,20476,VENGEANCE PRODUCTIONS PTY. LTD.,V525,72b575f898f3b604ca11200b4fdbf913
29313,Pearl Street Films,,29313,PEARL STREET FILMS,P642,7def658c0285b3c799d387d3866a2f04
31922,Double Negative,,31922,DOUBLE NEGATIVE,D145,6b9a4e62dfcce81fd54bae327dc6ee9e
83871,Perfect World (Beijing) Pictures Co.,,83871,PERFECT WORLD (BEIJING) PICTURES CO.,P612,27d3fb69787eea5724a0fccea97bc770
10239,Tall Trees Productions,,10239,TALL TREES PRODUCTIONS,T436,28f7d70b4aae0713e77801e18acee431
19813,Flower Films (II),,19813,FLOWER FILMS (II),F461,c62bdff22b8c0e0aa88aba176ebc87cf
19747,Brandywine Productions,,19747,BRANDYWINE PRODUCTIONS,B653,72f97a50231d177aa1b32ae6e370438e
5752,Sony Pictures Entertainment,,5752,SONY PICTURES ENTERTAINMENT,S512,83c4d3d15ccca21564b5f76fd978e84b
2531,Media Rights Capital,,2531,MEDIA RIGHTS CAPITAL,M362,6e7a85d72693200550243cced4cd9bd4
7431,Sony Pictures Entertainment (SPE),,7431,SONY PICTURES ENTERTAINMENT (SPE),S512,18bd2619b45d03d21abb4d3af6d2c0ef
11029,QED International,,11029,QED INTERNATIONAL,Q353,09627981741a7e78b73a0383e615cb0b
18209,Alpha Core,,18209,ALPHA CORE,A412,d0141231e11ec2a4b730924b0a50a6a1
28788,Genre Films,,28788,GENRE FILMS,G561,6bba0751eb10f9e06a98555be4c06542
31076,Simon Kinberg Productions,,31076,SIMON KINBERG PRODUCTIONS,S552,6770beebfd4c7123dcd541728449430d
655,Strike Entertainment,,655,STRIKE ENTERTAINMENT,S362,57831b3781502519cc106adaeef581f6
12170,Velocity Productions,,12170,VELOCITY PRODUCTIONS,V423,de2a72225cc76745ea0a4e4fa45e0c8a
18,Gracie Films,,18,GRACIE FILMS,G621,897af5509116a713ea66cc3247e171ab
2648,Road Rebel,,2648,ROAD REBEL,R361,6c567439f981360e1a5f320fb5826c81
84,Tree Line Films,,84,TREE LINE FILMS,T645,493a7eb41b281bd1df604e01d589ffd8
21845,Pink Machine,,21845,PINK MACHINE,P525,d8ed3d31805c1c7d39a7d68fa4e6acf3
19647,Monolith Pictures (III),,19647,MONOLITH PICTURES (III),M543,8fc446d3c7308a0f576840dad2e7a0b7
19648,Radical Studios,,19648,RADICAL STUDIOS,R324,605c01f2ba2fab7b7c1458f383d7a173
47,Constantin Film,,47,CONSTANTIN FILM,C523,ce16e6e7557b6a952de7034fa18def45
356,TF1 Films Productions,,356,TF1 FILMS PRODUCTIONS,T145,04797ad094b005ab2db62ce300b0709e
1992,La Petite Reine,,1992,LA PETITE REINE,L133,c8bc1aa94ecc56cf0041531155dd856f
1994,Tri Pictures,,1994,TRI PICTURES,T612,aaedd1fc8d140369f7d386b88fd52ad4
1995,Sorolla Films,,1995,SOROLLA FILMS,S641,e3ce01ee1f559a2728e640b421e5584e
1996,Novo RPI,,1996,NOVO RPI,N161,449bfd6fc890c10a7d3957c52033d92e
5358,Canal+,,5358,CANAL+,C540,e5a548ab48a04c3e9975a1329f1141bc
8676,uFilm,,8676,UFILM,U145,46084589b449a04ebe2fa2e60ae502e7
9335,Canal+ Espau00f1a,,9335,CANAL+ ESPAU00F1A,C542,e5e8ac079bde3e641f70dc69d0e9625e
11921,Le Tax Shelter du Gouvernement Fu00e9du00e9ral de Belgique,,11921,LE TAX SHELTER DU GOUVERNEMENT FU00E9DU00E9RAL DE BELGIQUE,L324,6bf58921af9f973a9e20e9e00c2d82f8
20409,Les Editions Albert Renu00e9,,20409,LES EDITIONS ALBERT RENU00E9,L233,5befe5e9cdb9284cf7ebf4f0812678c2
2812,Lion Rock Productions,,2812,LION ROCK PRODUCTIONS,L562,2a27c4947f3a64b79067375813e7bc74
10338,Perfect World Pictures,,10338,PERFECT WORLD PICTURES,P612,24bc530055c6290dbb5b055595f74104
7470,Esperanto Filmoj,,7470,ESPERANTO FILMOJ,E216,94c2770a17cafb558895d3d47169c351
1280,Pacific Western,,1280,PACIFIC WESTERN,P212,dca545641fa42e1ab43cc6b5f1aac967
47354,5150 Action,,47354,5150 ACTION,A235,e531d12225386e2f68e868c5ec1b216c
77208,Gama Entertainment Partners,,77208,GAMA ENTERTAINMENT PARTNERS,G553,f70baa51f97cb8b2a4a3633b1e0be89c
5374,Marv Films,,5374,MARV FILMS,M614,610658be8358e3b85373ef9c4453ce09
9078,Constantin Film.,,9078,CONSTANTIN FILM.,C523,9777f304328b6b34a970512cb3867b82
34081,Flynn Picture Company,,34081,FLYNN PICTURE COMPANY,F451,6880590420dc3929dca051fb3bd899b2
762,Mutual Film Company,,762,MUTUAL FILM COMPANY,M341,54b7dbe79d362cc564865103a0f738cd
9269,Global Entertainment Productions GmbH & Company Medien KG,,9269,GLOBAL ENTERTAINMENT PRODUCTIONS GMBH & COMPANY MEDIEN KG,G414,d22b050638beb1b2f3d00863e3800f08
129,Section Eight,,129,SECTION EIGHT,S235,239460d30962c4e9037a8a177cea4a20
12202,WV Films III,,12202,WV FILMS III,W145,a518c087b0e1c1961f35c2087628cae6
1171,Epsilon Motion Pictures,,1171,EPSILON MOTION PICTURES,E124,4b6e1030e860e879a9aa223aeeaecf16
10227,Mandeville Films,,10227,MANDEVILLE FILMS,M531,883787da1fa1929320c53ec15aba2320
24097,NeoReel,,24097,NEOREEL,N640,176a7616e36fa757cb28649b954dacdc
14,Miramax Films,,14,MIRAMAX FILMS,M652,82045ff0e457955a894f4d16727949b9
691,Cappa Productions,,691,CAPPA PRODUCTIONS,C116,b2d687228e2e9d9017fef7eeb9ed37c8
7380,Initial Entertainment Group (IEG),,7380,INITIAL ENTERTAINMENT GROUP (IEG),I534,a9e7c44ecd83c4ae768509356fe42a74
6733,Reliance BIG Entertainment,,6733,RELIANCE BIG ENTERTAINMENT,R452,d8d0994731d0e68fb1e8e220c5a77d8d
2994,Hollywood Gang Productions,,2994,HOLLYWOOD GANG PRODUCTIONS,H432,a11d48336098f8fd93b9dac0556a4f68
2995,Atmosphere Entertainment MM,,2995,ATMOSPHERE ENTERTAINMENT MM,A352,0636c807aced6b48d5c144b9353241fa
2251,Sony Pictures Animation,,2251,SONY PICTURES ANIMATION,S512,7769bc454b9f0a16cd42d98b0c380406
7311,Kerner Entertainment Company,,7311,KERNER ENTERTAINMENT COMPANY,K656,93d10c68862ff770b19a8facbe5268bc
12087,Angry Films,,12087,ANGRY FILMS,A526,155ef4dd6ebdb2aefa696d7d0c4ad1f1
76069,Wardour Street Pictures,,76069,WARDOUR STREET PICTURES,W636,438c94465d549f2808758d2e671193a9
35304,Blue Tulip Productions,,35304,BLUE TULIP PRODUCTIONS,B434,3434629e5ff0e58a89473b50e70e3d1c
3200,Chartoff Productions,,3200,CHARTOFF PRODUCTIONS,C631,474a4b7b913fa3f0253067199cf28d18
3263,Odd Lot Entertainment,,3263,ODD LOT ENTERTAINMENT,O343,0695d85474b9e5bda8bf32b2026965b5
7296,K/O Paper Products,,7296,K/O PAPER PRODUCTS,K116,07c9befc789b671fe7bd495731edb8c5
31825,Digital Domain,,31825,DIGITAL DOMAIN,D234,7b5773a4ad555f76466fa3c9a6860995
31826,Taleswapper,,31826,TALESWAPPER,T421,85a33c9a12c13f0fe6d81fdb048310db
890,Cheyenne Enterprises,,890,CHEYENNE ENTERPRISES,C553,fb915b2e72e8a643a4137c98c94df2b0
5237,The Saul Zaentz Company,,5237,THE SAUL ZAENTZ COMPANY,T242,dc7b518751cb25a8b678b8f929b5c396
53413,80 Days Productions,,53413,80 DAYS PRODUCTIONS,D216,9ae7eac70c26eaf73023aa1530afbfe3
53414,Spanknyce Films,,53414,SPANKNYCE FILMS,S152,d49b6619ccc3e52b1d3b8444a267bc82
53416,Fitzwilliam Productions,,53416,FITZWILLIAM PRODUCTIONS,F324,362250fccd2b84c4aeed1ee36efb915c
415,Laurence Mark Productions,,415,LAURENCE MARK PRODUCTIONS,L652,2eb9b646f34f19e7bdbb1fd9992bcc21
19354,Mediastream Vierte Film GmbH & Co. Vermarktungs KG,,19354,MEDIASTREAM VIERTE FILM GMBH & CO. VERMARKTUNGS KG,M323,61a093eaec2926a91b724e5b85243973
19355,Canlaws Productions,,19355,CANLAWS PRODUCTIONS,C542,cfd7f90a8066f0ea14d6fd4cffcb1688
19477,Dune Films,,19477,DUNE FILMS,D514,5e91416b7c9269d89616bfa6e3d8480c
19478,BK,,19478,BK,B200,3b16c9d4c4c856ce7fff405e3b6c43ab
19479,KOH,,19479,KOH,K000,2f4784a9a32ec8498202723bf96d5966
19480,Reino del Cielo,,19480,REINO DEL CIELO,R534,24f3e85c8cc23bbf28791ae919fce5cb
19482,Inside Track 3,,19482,INSIDE TRACK 3,I523,b75959ae5ae2e2dbd50148855c40bff0
19483,Calle Cruzada,,19483,CALLE CRUZADA,C426,8a87a8ee4c26911d717a25f72a38dc50
5555,Global Medien KG,,5555,GLOBAL MEDIEN KG,G414,b4f9dc824c31c647028e2688456eda22
58331,Franklin/Waterman Productions,,58331,FRANKLIN/WATERMAN PRODUCTIONS,F652,e29cc0977e80607b86e356d15d62224d
6408,International Traders,,6408,INTERNATIONAL TRADERS,I536,ecd7368f7b1b6ae9a62765cf05ea8778
21904,Mill Film,,21904,MILL FILM,M414,8dcf7a9e2d1e5905a6103c39364d0b5e
21905,C & L,,21905,C & L,C400,d494ec6fe9ba73ba9cd7c08090656f44
21906,Dawliz,,21906,DAWLIZ,D420,bf46660dff88aa572995b1dd0c10ddd9
766,Blue Tulip Productions,,766,BLUE TULIP PRODUCTIONS,B434,3434629e5ff0e58a89473b50e70e3d1c
26265,Ronald Shusett/Gary Goldman,,26265,RONALD SHUSETT/GARY GOLDMAN,R543,fc2dcce8763f28819d79931f6d94f976
76068,Digital Image Associates,,76068,DIGITAL IMAGE ASSOCIATES,D234,20986cd9710c6c630cbc246d8247e5ff
61409,T2 Productions,,61409,T2 PRODUCTIONS,T163,0a14b7a972a8a0dee71d876e9c5eec39
11391,Tribeca Productions,,11391,TRIBECA PRODUCTIONS,T612,ed250734fd491ee781dda165200cc022
11581,Misher Films,,11581,MISHER FILMS,M261,04642b433067fa3efe5ddd36c29e19c4
8083,Film Rites,,8083,FILM RITES,F456,c3341e5ea1de01e6dbdffc444f47d838
1423,Escape Artists,,1423,ESCAPE ARTISTS,E216,cb1f2f44cc8b87f3d5b0426c7421054c
2242,Everyman Pictures,,2242,EVERYMAN PICTURES,E165,de24ad34f74b22bae1e7a89459bd93a5
7852,Dreamworks Pictures,,7852,DREAMWORKS PICTURES,D656,125f6b3b011f0b5c3930a69da1e7473f
4740,Gary Sanchez Productions,,4740,GARY SANCHEZ PRODUCTIONS,G625,0937b70358ab1ed25a810c97b04db2ed
824,Kopelson Entertainment,,824,KOPELSON ENTERTAINMENT,K142,3b8954b6490b783cc06045ee1722795c
308,The Weinstein Company,,308,THE WEINSTEIN COMPANY,T523,43f5256ae429c2388adec5176d23ddc0
925,Nu Image Films,,925,NU IMAGE FILMS,N521,43e421e0bfdaa19e0a3db3a50aec9739
10254,Millennium Films,,10254,MILLENNIUM FILMS,M455,18ad8664f9f6acecda4abdc33b295ae5
5289,Wild Things Productions,,5289,WILD THINGS PRODUCTIONS,W435,bc9541055e815a5d14827090c83f6155
682,Peninsula Films,,682,PENINSULA FILMS,P552,f9b7a2bd7beedd389cc53819ecdbf5c8
694,StudioCanal,,694,STUDIOCANAL,S332,6b6c696542202d167f15351435c0a3b5
3045,Sony Pictures Releasing,,3045,SONY PICTURES RELEASING,S512,3198be767420a7078d7f41ff076d4584
14577,Sony Pictures Worldwide Acquisitions (SPWA),,14577,SONY PICTURES WORLDWIDE ACQUISITIONS (SPWA),S512,5e13aa60d5d388eec855c43ef6e3f83a
21212,Italian Tax Credit,,21212,ITALIAN TAX CREDIT,I345,a6e61060394163cef050e3da18c42fd2
23731,Birnbaum/Barber,,23731,BIRNBAUM/BARBER,B651,053dd0867640b9bb05119e03e9e48197
23732,Cineroma SRL,,23732,CINEROMA SRL,C565,68247427a57cf122783ef2862afdb803
23733,French Tax Credit,,23733,FRENCH TAX CREDIT,F652,9ba46eba80b798f51cb1118804142163
919,Beacon Communications,,919,BEACON COMMUNICATIONS,B252,30ab89c756cf0348d6becc9427a698dd
348,Bedford Falls Productions,,348,BEDFORD FALLS PRODUCTIONS,B316,e22ee66b3553a7a736c5cec312d71996
430,Lonely Film Productions GmbH & Co. KG.,,430,LONELY FILM PRODUCTIONS GMBH & CO. KG.,L541,efdf7007aec4257148ca9314863117af
705,Spring Creek Productions,,705,SPRING CREEK PRODUCTIONS,S165,2c5a052184812b28db697f9a066147a7
20938,Liberty Pictures,,20938,LIBERTY PICTURES,L163,c8127eeeb4b494040391e99f1dc5fc43
14654,EMJAG Productions,,14654,EMJAG PRODUCTIONS,E522,172ab125f1ed7e64f399df01212d0b75
19177,Red Granite Pictures,,19177,RED GRANITE PICTURES,R326,56f89658b4dc251c1facdf94f1220154
23243,Sikelia Productions,,23243,SIKELIA PRODUCTIONS,S241,092a405a7402f6af8200cb1c6e2dfcb3
31080,Polygram Filmed Entertainment,,31080,POLYGRAM FILMED ENTERTAINMENT,P426,5c3eef593c9eea2570993a3390c34018
23434,Big Bug Pictures,,23434,BIG BUG PICTURES,B212,a2171d37337ab27f6d50b456c2757dab
1972,X-Filme Creative Pool,,1972,X-FILME CREATIVE POOL,X145,2ffc64f1630d347881d0ac1b2fc94b25
7829,Ascension Pictures,,7829,ASCENSION PICTURES,A252,782159e9ea82609a3efdb9b3a72a6d3e
10947,ARD Degeto Film,,10947,ARD DEGETO FILM,A632,925f209ec7306cb8e98e84672c64dcb2
11080,Cloud Atlas Productions,,11080,CLOUD ATLAS PRODUCTIONS,C433,a8458d95f9761f282a588d749f2ef6ca
11082,Five Drops,,11082,FIVE DROPS,F136,ba2fc49ef54fce4bf96c7d0ef354e742
11083,Media Asia Group,,11083,MEDIA ASIA GROUP,M322,14790ffabe6be7aa3e5f5ddfd258483a
19621,Dreams of Dragon Picture,,19621,DREAMS OF DRAGON PICTURE,D652,bb69d5bc532407eb411fa08ab51ea117
8089,Animal Logic,,8089,ANIMAL LOGIC,A554,acf94acdf50a5999c4de52650181d787
813,DiNovi Pictures,,813,DINOVI PICTURES,D511,d3713e1b68c4f28c64551bc9c43359f2
52945,Frantic Films,,52945,FRANTIC FILMS,F653,3e4080f3806354751b9eb2ed0856cea4
52946,Maple Shade Films,,52946,MAPLE SHADE FILMS,M142,0f8fe1173e920b4f540836dc8fed050a
52947,Catwoman Films,,52947,CATWOMAN FILMS,C355,f5e3e368c313ababdda5cf2e57675774
748,Mosaic Media Group,,748,MOSAIC MEDIA GROUP,M225,f5c617b170f222a40ce51a5da50218c6
11916,Sid & Marty Krofft Pictures,,11916,SID & MARTY KROFFT PICTURES,S356,b097243cd3492741c300275ff0c29a78
342,Davis-Films,,342,DAVIS-FILMS,D121,221d2d017b526299572554224e0f9b3a
7571,LionsGate,,7571,LIONSGATE,L523,1ede583ac1375e76e6a2fe8b581396f0
28384,Ex3 Productions,,28384,EX3 PRODUCTIONS,E216,7662bd3eb94bedcb5c98655df7d6b874
40822,Fipex Holding,,40822,FIPEX HOLDING,F124,e905941336245bd7d82dbe930877d7df
1088,Alcon Entertainment,,1088,ALCON ENTERTAINMENT,A425,6212bee70daa6689cc85a604431890d8
10289,DMG Entertainment,,10289,DMG ENTERTAINMENT,D525,542696270093ab1e4f49cdccd6f4c328
70993,Ehman Productions,,70993,EHMAN PRODUCTIONS,E551,64803fac3b76dda6d08ba3bb87d1ca6b
3012,Pathu00e9 Distribution,,3012,PATHU00E9 DISTRIBUTION,P332,c689e8b63075a475180612ccd1a9ac3d
17888,K. JAM Media,,17888,K. JAM MEDIA,K530,f06be345f8fe2f0ea15d697a2043a550
